image_id,session,plant,fold,camera,bbch,cls,p_0_S1,p_1_S2,p_2_S5,p_3_S6,p_4_S7,p_5_S8,pred
c3_p075_20231011_o01,p075_20231011,75,0,3,13,0_S1,0.99982905,5.418699e-05,8.4325424e-05,1.4114169e-05,8.702995e-06,9.6141375e-06,0_S1
c3_p075_20231017_o05,p075_20231017,75,0,3,13,0_S1,0.99932146,0.0002702945,0.0003450362,4.0603165e-05,1.328912e-05,9.313211e-06,0_S1
c3_p075_20231019_o07,p075_20231019,75,0,3,14,0_S1,0.9849198,0.0035439918,0.010453201,0.00075619866,0.00023489451,9.191437e-05,0_S1
c3_p075_20231023_o02,p075_20231023,75,0,3,14,0_S1,0.9431968,0.014955033,0.03853654,0.002882897,0.0002597577,0.00016910625,0_S1
c3_p075_20231027_o04,p075_20231027,75,0,3,53,2_S5,0.22853716,0.059899017,0.5755537,0.12284461,0.012043448,0.0011220387,2_S5
c3_p075_20231101_o01,p075_20231101,75,0,3,53,2_S5,0.006468252,0.014233473,0.28408447,0.6815261,0.013528195,0.00015940443,3_S6
c3_p075_20231106_o12,p075_20231106,75,0,3,54,2_S5,9.774118e-05,0.0016772844,0.019556543,0.97406006,0.004595452,1.2893317e-05,3_S6
c3_p075_20231109_o04,p075_20231109,75,0,3,60,3_S6,0.00014401008,0.005043677,0.047889814,0.914923,0.031850398,0.00014913424,3_S6
c3_p075_20231120_o06,p075_20231120,75,0,3,68,3_S6,0.00046073738,0.010292641,0.027147304,0.801503,0.15915127,0.0014450317,3_S6
c3_p075_20231127_o12,p075_20231127,75,0,3,73,4_S7,0.00013678875,0.016339518,0.00882514,0.052170224,0.8832529,0.03927539,4_S7
c3_p075_20231130_o09,p075_20231130,75,0,3,74,4_S7,0.00014682648,0.0020296527,0.002519596,0.03655404,0.93741614,0.021333694,4_S7
c3_p075_20231204_o11,p075_20231204,75,0,3,75,4_S7,0.00010212589,0.00094855286,0.00184776,0.64316887,0.35325143,0.00068124366,3_S6
c3_p075_20231211_o03,p075_20231211,75,0,3,76,4_S7,6.9472308e-06,9.079637e-05,0.00039192475,0.008227315,0.9866425,0.0046405885,4_S7
c3_p075_20231214_o09,p075_20231214,75,0,3,77,4_S7,1.7074517e-05,2.7253249e-05,7.608998e-05,0.00048732822,0.98815644,0.011235799,4_S7
c3_p075_20231218_o05,p075_20231218,75,0,3,78,4_S7,2.4545818e-05,7.5824864e-05,0.00017776879,0.00041704235,0.93643457,0.06287024,4_S7
c3_p075_20231227_o06,p075_20231227,75,0,3,80,5_S8,0.0004009236,0.00022010093,0.0009096073,0.00052382535,0.03280161,0.9651439,5_S8
c3_p075_20240115_o08,p075_20240115,75,0,3,83,5_S8,1.136908e-05,2.6170962e-06,7.924447e-06,3.1908994e-06,0.00016562507,0.9998092,5_S8
c3_p075_20240119_o11,p075_20240119,75,0,3,85,5_S8,0.0001257756,9.256911e-06,6.275213e-05,3.573923e-05,0.0010368213,0.99872965,5_S8
c3_p075_20240126_o03,p075_20240126,75,0,3,87,5_S8,0.0004768872,0.00022661225,0.0005312945,0.00016348643,0.00045687135,0.99814487,5_S8
c3_p079_20231006_o12,p079_20231006,79,0,3,13,0_S1,0.99974805,8.9334724e-05,0.000112336944,2.4634264e-05,1.2233425e-05,1.3332871e-05,0_S1
c3_p079_20231011_o01,p079_20231011,79,0,3,13,0_S1,0.99994683,2.0957823e-05,2.4146773e-05,2.862971e-06,1.9349932e-06,3.1929371e-06,0_S1
c3_p079_20231017_o11,p079_20231017,79,0,3,13,0_S1,0.99931765,0.0002736278,0.00033796823,4.1787865e-05,1.5865968e-05,1.31700435e-05,0_S1
c3_p079_20231019_o05,p079_20231019,79,0,3,14,0_S1,0.9929015,0.0016894116,0.004729657,0.0004953455,0.00012735982,5.6731795e-05,0_S1
c3_p079_20231023_o12,p079_20231023,79,0,3,14,0_S1,0.972224,0.011726219,0.014131866,0.0015728459,0.000183168,0.00016188092,0_S1
c3_p079_20231027_o09,p079_20231027,79,0,3,20,1_S2,0.22428183,0.062032536,0.45894843,0.23050322,0.0212978,0.0029361297,2_S5
c3_p079_20231101_o10,p079_20231101,79,0,3,52,2_S5,0.0843263,0.04668576,0.504402,0.35137737,0.012218553,0.0009901243,2_S5
c3_p079_20231106_o01,p079_20231106,79,0,3,65,3_S6,0.00017253772,0.0028714717,0.03978689,0.9433934,0.013730024,4.5668447e-05,3_S6
c3_p079_20231109_o11,p079_20231109,79,0,3,69,3_S6,0.00080542243,0.0131826,0.12987535,0.8034474,0.052309494,0.00037974882,3_S6
c3_p079_20231120_o05,p079_20231120,79,0,3,70,4_S7,0.0003110141,0.0087597575,0.014421203,0.11027849,0.8597832,0.006446341,4_S7
c3_p079_20231127_o10,p079_20231127,79,0,3,73,4_S7,3.454229e-06,0.0016407367,0.0013996775,0.27297926,0.7235799,0.00039693606,4_S7
c3_p079_20231130_o04,p079_20231130,79,0,3,74,4_S7,0.00010104565,0.001329427,0.0024130093,0.032795306,0.957037,0.00632428,4_S7
c3_p079_20231204_o12,p079_20231204,79,0,3,75,4_S7,4.321832e-05,0.0018502825,0.0018593827,0.12325534,0.8657859,0.0072057988,4_S7
c3_p079_20231211_o12,p079_20231211,79,0,3,76,4_S7,5.563666e-08,3.8318835e-06,6.4074243e-06,0.00023299248,0.99880147,0.00095532474,4_S7
c3_p079_20231214_o03,p079_20231214,79,0,3,77,4_S7,1.6908056e-05,2.6904883e-05,0.00015736725,0.00068383693,0.9940612,0.0050537405,4_S7
c3_p079_20231218_o08,p079_20231218,79,0,3,78,4_S7,2.1742177e-05,5.586354e-05,0.00016461758,0.00063986174,0.9319399,0.067177966,4_S7
c3_p079_20231227_o02,p079_20231227,79,0,3,79,4_S7,2.3601171e-05,8.076885e-05,0.000139084,0.00027689795,0.95158273,0.04789695,4_S7
c3_p079_20240115_o08,p079_20240115,79,0,3,81,5_S8,0.00010329014,0.000104377614,0.000100533405,0.00016682023,0.25744653,0.7420784,5_S8
c3_p079_20240119_o02,p079_20240119,79,0,3,82,5_S8,0.0009207077,0.00022769008,0.00061055826,0.00023629871,0.0030774095,0.9949274,5_S8
c3_p079_20240126_o01,p079_20240126,79,0,3,87,5_S8,0.00069607905,0.00036527938,0.0008273521,0.00026408804,0.0008161277,0.9970311,5_S8
c3_p086_20231128_o05,p086_20231128,86,0,3,68,3_S6,0.00018132455,0.00012004164,0.0010798428,0.9727066,0.025865981,4.6275014e-05,3_S6
c3_p086_20231130_o03,p086_20231130,86,0,3,69,3_S6,3.71871e-05,0.00011404642,0.00068712316,0.9710689,0.028036842,5.588411e-05,3_S6
c3_p086_20231204_o11,p086_20231204,86,0,3,78,4_S7,3.2408693e-06,1.2925121e-05,7.386328e-05,0.9562951,0.043609835,5.0964736e-06,3_S6
c3_p086_20231207_o03,p086_20231207,86,0,3,67,3_S6,0.00024016782,0.0014768342,0.004001202,0.6546173,0.33847025,0.0011942051,3_S6
c3_p086_20231211_o08,p086_20231211,86,0,3,71,4_S7,1.8163451e-05,3.0141018e-05,0.00017254877,0.04861225,0.949677,0.0014899586,4_S7
c3_p086_20231218_o10,p086_20231218,86,0,3,72,4_S7,6.795158e-05,0.00027689166,0.0014431153,0.06421325,0.91651,0.017488698,4_S7
c3_p086_20231227_o01,p086_20231227,86,0,3,73,4_S7,0.0012623387,0.012623566,0.031998694,0.16651672,0.72354335,0.06405536,4_S7
c3_p086_20240115_o09,p086_20240115,86,0,3,75,4_S7,0.00030357155,0.0016754618,0.001491023,0.002038084,0.85256934,0.14192256,4_S7
c3_p086_20240119_o04,p086_20240119,86,0,3,78,4_S7,0.064423956,0.022636335,0.06019231,0.10261225,0.6992973,0.05083788,4_S7
c3_p086_20240126_o02,p086_20240126,86,0,3,81,5_S8,0.0007132019,0.0012822364,0.0018041476,0.0017893944,0.024580019,0.96983105,5_S8
c3_p087_20231128_o09,p087_20231128,87,0,3,66,3_S6,0.001582593,0.0007441305,0.0062603895,0.97448254,0.016808942,0.000121378354,3_S6
c3_p087_20231130_o06,p087_20231130,87,0,3,68,3_S6,0.00013830644,0.00017841501,0.00039902458,0.96331435,0.035861656,0.00010821149,3_S6
c3_p087_20231204_o03,p087_20231204,87,0,3,69,3_S6,0.00012284702,0.0004972117,0.0012599813,0.86324126,0.13463777,0.0002409342,3_S6
c3_p087_20231207_o11,p087_20231207,87,0,3,70,4_S7,0.0003748281,0.0018195438,0.007790179,0.57258284,0.4165951,0.0008374285,3_S6
c3_p087_20231211_o07,p087_20231211,87,0,3,71,4_S7,4.3349606e-05,7.2436276e-05,0.0002946927,0.028975481,0.96435237,0.006261763,4_S7
c3_p087_20231218_o06,p087_20231218,87,0,3,73,4_S7,0.008521365,0.020749312,0.076303594,0.36596206,0.46633068,0.062132996,4_S7
c3_p087_20231227_o07,p087_20231227,87,0,3,75,4_S7,0.004923311,0.004721509,0.011717825,0.05791771,0.8800975,0.040622134,4_S7
c3_p087_20240115_o10,p087_20240115,87,0,3,78,4_S7,4.775279e-05,0.0015030197,0.00079993915,0.0022965586,0.81838304,0.17696972,4_S7
c3_p087_20240119_o03,p087_20240119,87,0,3,79,4_S7,9.51231e-05,0.00010192673,0.00018042898,0.000100076315,0.96356344,0.03595902,4_S7
c3_p087_20240126_o10,p087_20240126,87,0,3,81,5_S8,7.1465874e-05,0.0001423105,0.00020394256,0.00015456502,0.000720223,0.99870753,5_S8
c3_p091_20231128_o07,p091_20231128,91,0,3,68,3_S6,5.5562155e-05,6.6122986e-05,0.0011095239,0.99126995,0.0074892263,9.597894e-06,3_S6
c3_p091_20231130_o10,p091_20231130,91,0,3,69,3_S6,2.831242e-06,1.5391897e-05,8.847396e-05,0.99029654,0.009593799,2.9577338e-06,3_S6
c3_p091_20231204_o09,p091_20231204,91,0,3,67,3_S6,2.1994412e-05,0.00025083948,0.00062080025,0.86586434,0.1330402,0.00020183157,3_S6
c3_p091_20231207_o06,p091_20231207,91,0,3,70,4_S7,0.0027980716,0.0059095747,0.021128723,0.836718,0.13102417,0.0024214252,3_S6
c3_p091_20231211_o07,p091_20231211,91,0,3,71,4_S7,0.00010585133,0.00015932138,0.0008636966,0.57619685,0.42212024,0.0005539748,3_S6
c3_p091_20231218_o10,p091_20231218,91,0,3,72,4_S7,0.0008529268,0.0018159036,0.008419948,0.093991995,0.8648433,0.03007596,4_S7
c3_p091_20231227_o12,p091_20231227,91,0,3,74,4_S7,0.0066139153,0.0095804,0.014366461,0.07945929,0.7790147,0.11096524,4_S7
c3_p091_20240115_o12,p091_20240115,91,0,3,76,4_S7,0.0490504,0.03210893,0.032097865,0.046584975,0.5265474,0.3136105,4_S7
c3_p091_20240119_o06,p091_20240119,91,0,3,79,4_S7,1.0662046e-05,0.00013437078,0.000291153,0.0013542564,0.9620134,0.036196154,4_S7
c3_p091_20240126_o10,p091_20240126,91,0,3,82,5_S8,0.00019351653,0.00014971622,0.00067401154,0.0006707998,0.0038618578,0.9944502,5_S8
c3_p094_20231128_o02,p094_20231128,94,0,3,68,3_S6,6.11184e-05,8.271575e-05,0.0009860136,0.9775024,0.021346573,2.1240972e-05,3_S6
c3_p094_20231130_o09,p094_20231130,94,0,3,69,3_S6,9.736466e-06,5.3213447e-05,0.0003059528,0.94494486,0.05466164,2.4614508e-05,3_S6
c3_p094_20231204_o04,p094_20231204,94,0,3,70,4_S7,1.1396827e-05,5.2976895e-05,0.00016782896,0.98900944,0.010752281,6.0541597e-06,3_S6
c3_p094_20231207_o11,p094_20231207,94,0,3,71,4_S7,0.0014991828,0.0034897174,0.012772022,0.8855979,0.096096046,0.00054510456,3_S6
c3_p094_20231211_o08,p094_20231211,94,0,3,72,4_S7,5.786801e-05,7.3221534e-05,0.000545146,0.06764006,0.929563,0.002120688,4_S7
c3_p094_20231218_o10,p094_20231218,94,0,3,74,4_S7,0.0010739481,0.0047606416,0.0121026635,0.14394689,0.71807843,0.12003744,4_S7
c3_p094_20231227_o06,p094_20231227,94,0,3,76,4_S7,0.0032823326,0.0035429217,0.004434395,0.023900382,0.687368,0.277472,4_S7
c3_p094_20240115_o02,p094_20240115,94,0,3,77,4_S7,2.707368e-05,5.0531555e-05,0.00018035965,0.00039694153,0.9270902,0.07225489,4_S7
c3_p094_20240119_o07,p094_20240119,94,0,3,80,5_S8,0.0212895,0.0045730416,0.009441492,0.0024130626,0.0029196655,0.9593633,5_S8
c3_p094_20240126_o11,p094_20240126,94,0,3,83,5_S8,0.0001530871,0.0011606991,0.0013876145,0.0013722817,0.28775653,0.7081698,5_S8
c3_p101_20231128_o11,p101_20231128,101,0,3,65,3_S6,0.00016276479,0.0008646587,0.0064116134,0.83595943,0.15621774,0.00038380947,3_S6
c3_p101_20231130_o10,p101_20231130,101,0,3,69,3_S6,1.3340438e-05,0.00017546322,0.00095141993,0.9149076,0.08390448,4.7812646e-05,3_S6
c3_p101_20231204_o12,p101_20231204,101,0,3,69,3_S6,3.7449452e-05,0.00054330734,0.0015010813,0.7661007,0.23167945,0.00013803244,3_S6
c3_p101_20231207_o05,p101_20231207,101,0,3,69,3_S6,0.00058970466,0.003787734,0.0074190055,0.60135686,0.383235,0.0036117265,3_S6
c3_p101_20231211_o05,p101_20231211,101,0,3,70,4_S7,2.1189277e-05,9.5912495e-05,0.0003500239,0.15766583,0.8412729,0.0005942065,4_S7
c3_p101_20231218_o06,p101_20231218,101,0,3,71,4_S7,2.4150308e-05,0.00014689499,0.0007735151,0.015207295,0.9708204,0.013027656,4_S7
c3_p101_20231227_o05,p101_20231227,101,0,3,73,4_S7,4.0889674e-05,0.00030703397,0.0013104187,0.013133671,0.9501714,0.035036616,4_S7
c3_p101_20240115_o11,p101_20240115,101,0,3,75,4_S7,0.0012993577,0.004205024,0.004021284,0.019185068,0.6101103,0.36117893,4_S7
c3_p101_20240119_o06,p101_20240119,101,0,3,77,4_S7,7.89669e-05,0.00022416147,0.0006315374,0.00089041935,0.9621529,0.036022127,4_S7
c3_p101_20240126_o12,p101_20240126,101,0,3,79,4_S7,8.718446e-05,0.00070470636,0.0005827808,0.0033483303,0.64778566,0.34749126,4_S7
c3_p002_20230816_o10,p002_20230816,2,1,3,68,3_S6,0.00083042576,0.00056608947,0.010190598,0.0982027,0.8881136,0.0020966027,4_S7
c3_p002_20230921_o04,p002_20230921,2,1,3,77,4_S7,4.642868e-06,4.1722838e-06,0.00010790089,0.0009405948,0.9976318,0.0013109301,4_S7
c3_p002_20231005_o12,p002_20231005,2,1,3,79,4_S7,1.3900847e-12,4.3359934e-13,8.272055e-11,1.7929926e-10,0.99989915,0.00010083816,4_S7
c3_p026_20230828_o08,p026_20230828,26,1,3,16,0_S1,0.12935008,0.035968307,0.8132461,0.019697849,0.0016632825,7.440578e-05,2_S5
c3_p026_20230904_o02,p026_20230904,26,1,3,53,2_S5,0.16799472,0.05111135,0.539973,0.119240016,0.11979343,0.0018875122,2_S5
c3_p026_20230908_o09,p026_20230908,26,1,3,64,3_S6,0.0003421407,0.00061828195,0.017501239,0.92646605,0.055023972,4.8392263e-05,3_S6
c3_p026_20230921_o01,p026_20230921,26,1,3,70,4_S7,3.6048054e-06,3.960904e-05,0.0020809115,0.493938,0.50393397,3.9027154e-06,4_S7
c3_p026_20231006_o10,p026_20231006,26,1,3,71,4_S7,2.4746863e-05,8.25063e-05,0.002613381,0.009066005,0.98665607,0.0015573893,4_S7
c3_p026_20231017_o11,p026_20231017,26,1,3,74,4_S7,5.1349292e-05,0.00076116243,0.008626935,0.053971052,0.935584,0.0010054994,4_S7
c3_p026_20231023_o10,p026_20231023,26,1,3,75,4_S7,8.1444094e-05,0.0007946012,0.00091833377,0.018065901,0.96530014,0.01483962,4_S7
c3_p026_20231027_o04,p026_20231027,26,1,3,76,4_S7,1.2417246e-10,6.181052e-08,8.498178e-08,0.0050081,0.9949709,2.078422e-05,4_S7
c3_p026_20231101_o09,p026_20231101,26,1,3,77,4_S7,2.4247715e-10,8.3366274e-08,2.0292859e-07,0.00055007666,0.9994072,4.247982e-05,4_S7
c3_p026_20231106_o07,p026_20231106,26,1,3,78,4_S7,1.9960497e-10,1.6860007e-08,2.7314135e-08,3.1753925e-06,0.999666,0.0003308032,4_S7
c3_p026_20231109_o07,p026_20231109,26,1,3,79,4_S7,9.726959e-10,6.8043045e-07,4.6727806e-07,0.00023168424,0.99785113,0.0019161005,4_S7
c3_p026_20231120_o07,p026_20231120,26,1,3,84,5_S8,8.720619e-08,3.7738987e-06,3.6573174e-06,1.8546996e-05,0.0016708807,0.99830294,5_S8
c3_p026_20231124_o02,p026_20231124,26,1,3,85,5_S8,1.3626783e-06,2.9114459e-05,6.865012e-05,1.944983e-05,0.0928385,0.9070429,5_S8
c3_p026_20231127_o02,p026_20231127,26,1,3,86,5_S8,1.3008342e-07,1.2405552e-06,1.491872e-05,5.324125e-07,0.00014603966,0.99983716,5_S8
c3_p026_20231130_o12,p026_20231130,26,1,3,89,5_S8,1.6883452e-06,2.8113457e-06,8.1123235e-06,2.6760993e-06,2.3260809e-05,0.9999615,5_S8
c3_p027_20230828_o04,p027_20230828,27,1,3,20,1_S2,0.43889597,0.12959749,0.4224078,0.008611234,0.00040589977,8.157949e-05,0_S1
c3_p027_20230904_o07,p027_20230904,27,1,3,60,3_S6,0.00805292,0.0057530496,0.28517798,0.5646448,0.13616388,0.00020735456,3_S6
c3_p027_20230908_o02,p027_20230908,27,1,3,66,3_S6,0.00023161786,0.0001596406,0.0045743096,0.900766,0.09420368,6.467303e-05,3_S6
c3_p027_20230921_o09,p027_20230921,27,1,3,68,3_S6,4.6309296e-07,6.7398975e-07,7.774736e-05,0.004324782,0.99551034,8.6059874e-05,4_S7
c3_p027_20231006_o08,p027_20231006,27,1,3,70,4_S7,2.0362217e-05,8.585295e-06,0.0012170954,0.04227039,0.9563484,0.00013507203,4_S7
c3_p027_20231017_o07,p027_20231017,27,1,3,72,4_S7,6.525292e-07,1.6702708e-06,5.6670287e-05,0.0006178597,0.99784005,0.0014832099,4_S7
c3_p027_20231023_o07,p027_20231023,27,1,3,73,4_S7,1.7902563e-05,0.00034716577,0.0016830129,0.008878858,0.9859331,0.0031398588,4_S7
c3_p027_20231027_o08,p027_20231027,27,1,3,74,4_S7,4.1708928e-10,1.1453807e-07,7.175793e-07,0.0008342914,0.9989404,0.00022446467,4_S7
c3_p027_20231101_o07,p027_20231101,27,1,3,75,4_S7,7.428454e-08,2.6717862e-06,4.816419e-05,0.0026791424,0.9966756,0.0005943271,4_S7
c3_p027_20231106_o09,p027_20231106,27,1,3,76,4_S7,8.9539816e-07,5.0868664e-05,0.0006890822,0.0040715802,0.9831692,0.012018357,4_S7
c3_p027_20231109_o07,p027_20231109,27,1,3,77,4_S7,2.2984386e-07,3.2282533e-05,0.00024671148,0.0032989068,0.9838771,0.0125447735,4_S7
c3_p027_20231120_o11,p027_20231120,27,1,3,78,4_S7,1.4906941e-08,1.5549316e-06,7.715046e-06,0.000103414175,0.93896675,0.06092049,4_S7
c3_p027_20231124_o04,p027_20231124,27,1,3,79,4_S7,4.5761162e-08,5.9037126e-07,3.5746583e-05,3.6958274e-05,0.99654585,0.0033808122,4_S7
c3_p027_20231127_o07,p027_20231127,27,1,3,79,4_S7,8.205326e-06,0.00010156697,0.0018437932,0.0010554059,0.9093073,0.08768377,4_S7
c3_p027_20231130_o01,p027_20231130,27,1,3,79,4_S7,6.280817e-08,2.9916096e-06,2.979857e-05,2.3397095e-06,0.10112507,0.8988398,5_S8
c3_p032_20230828_o10,p032_20230828,32,1,3,15,0_S1,0.5453242,0.061687842,0.38697502,0.005290297,0.00061063014,0.00011203538,0_S1
c3_p032_20230904_o08,p032_20230904,32,1,3,60,3_S6,0.07463886,0.014311369,0.8893999,0.014116005,0.0073820315,0.00015176208,2_S5
c3_p032_20230908_o03,p032_20230908,32,1,3,64,3_S6,0.00023675694,0.00013038015,0.02229202,0.8418659,0.13545716,1.7763665e-05,3_S6
c3_p032_20230921_o05,p032_20230921,32,1,3,72,4_S7,2.4044339e-05,3.9715065e-05,0.0008678958,0.032588195,0.96580595,0.0006742454,4_S7
c3_p032_20231006_o03,p032_20231006,32,1,3,74,4_S7,1.3522982e-06,1.0871126e-05,9.098967e-05,8.514965e-05,0.99351054,0.006301132,4_S7
c3_p032_20231017_o05,p032_20231017,32,1,3,75,4_S7,4.4459378e-07,3.997538e-06,3.1610238e-05,0.0067124567,0.9927182,0.0005332461,4_S7
c3_p032_20231023_o01,p032_20231023,32,1,3,76,4_S7,6.583673e-07,0.00015223643,0.00073020684,0.29298458,0.70583224,0.0003000761,4_S7
c3_p032_20231027_o05,p032_20231027,32,1,3,77,4_S7,1.5653562e-08,3.5323805e-07,1.9424574e-06,1.38482055e-05,0.97509754,0.024886277,4_S7
c3_p032_20231101_o07,p032_20231101,32,1,3,78,4_S7,1.3052803e-06,2.1261352e-05,0.0001090352,0.00018984421,0.9681594,0.031519152,4_S7
c3_p032_20231106_o12,p032_20231106,32,1,3,79,4_S7,3.320788e-08,4.419849e-07,3.8437447e-06,2.5160592e-05,0.9888166,0.011153852,4_S7
c3_p032_20231109_o09,p032_20231109,32,1,3,80,5_S8,7.969581e-07,1.1567977e-05,5.465037e-05,2.5048168e-05,0.4903453,0.5095627,5_S8
c3_p032_20231120_o03,p032_20231120,32,1,3,81,5_S8,2.4133884e-08,4.8390183e-07,2.220963e-06,3.0441808e-07,0.0022136944,0.99778324,5_S8
c3_p032_20231124_o08,p032_20231124,32,1,3,83,5_S8,9.6018624e-08,2.7022413e-06,4.8179576e-05,6.95751e-07,0.10494454,0.89500374,5_S8
c3_p032_20231127_o06,p032_20231127,32,1,3,85,5_S8,1.2508589e-09,1.7781826e-08,2.1611318e-07,1.0621011e-08,0.14058572,0.85941404,5_S8
c3_p032_20231130_o12,p032_20231130,32,1,3,87,5_S8,8.7199456e-11,8.8030544e-10,8.646535e-09,9.71216e-10,4.1548915e-06,0.9999958,5_S8
c3_p041_20230828_o08,p041_20230828,41,1,3,14,0_S1,0.92141783,0.023714198,0.053888224,0.00050898746,0.00033847237,0.00013229952,0_S1
c3_p041_20230904_o09,p041_20230904,41,1,3,53,2_S5,0.1391177,0.05227838,0.75697964,0.045937892,0.005396464,0.00028988576,2_S5
c3_p041_20230908_o07,p041_20230908,41,1,3,60,3_S6,0.005129946,0.002705765,0.2821276,0.5941332,0.115683414,0.00022005413,3_S6
c3_p041_20230921_o02,p041_20230921,41,1,3,66,3_S6,8.296707e-06,1.963695e-05,0.00028929455,0.29861274,0.70105803,1.2033937e-05,4_S7
c3_p041_20231006_o11,p041_20231006,41,1,3,72,4_S7,0.00021271655,0.00071151747,0.15201277,0.38865143,0.45818877,0.00022282418,4_S7
c3_p041_20231017_o04,p041_20231017,41,1,3,73,4_S7,0.0025157924,0.001918345,0.08801732,0.16833383,0.7364219,0.0027928145,4_S7
c3_p041_20231023_o01,p041_20231023,41,1,3,74,4_S7,4.826927e-06,0.00011445807,0.019607257,0.8183633,0.16186056,4.951275e-05,3_S6
c3_p041_20231027_o02,p041_20231027,41,1,3,75,4_S7,3.2017443e-08,2.3705895e-06,5.6861823e-05,0.008959947,0.99070096,0.00027987087,4_S7
c3_p041_20231101_o04,p041_20231101,41,1,3,76,4_S7,9.011339e-08,8.256303e-07,0.0005136,0.00036333798,0.9959488,0.003173247,4_S7
c3_p041_20231106_o10,p041_20231106,41,1,3,77,4_S7,0.00019567755,1.0965324e-05,0.008627718,0.00013966531,0.98825073,0.0027752502,4_S7
c3_p041_20231109_o11,p041_20231109,41,1,3,78,4_S7,8.4018275e-06,1.2259179e-05,0.00198319,0.0014757991,0.99102634,0.0054940158,4_S7
c3_p041_20231120_o03,p041_20231120,41,1,3,80,5_S8,2.3948243e-07,5.948846e-07,2.5540956e-05,1.6714591e-06,0.054290608,0.9456814,5_S8
c3_p041_20231124_o04,p041_20231124,41,1,3,85,5_S8,0.00018151967,9.1127695e-05,0.0010530404,0.0010836512,0.0013062862,0.99628437,5_S8
c3_p041_20231127_o12,p041_20231127,41,1,3,85,5_S8,0.0002444896,5.2469968e-05,0.0004976702,0.0043722307,0.0015702038,0.99326295,5_S8
c3_p041_20231130_o10,p041_20231130,41,1,3,85,5_S8,0.00015252492,5.3909105e-05,0.0005712266,0.00010957277,0.00022069683,0.9988921,5_S8
c3_p042_20230929_o04,p042_20230929,42,1,3,13,0_S1,0.99994755,8.984409e-06,6.2075865e-06,1.2703481e-06,1.41913215e-05,2.1818158e-05,0_S1
c3_p042_20231004_o03,p042_20231004,42,1,3,14,0_S1,0.99961627,0.0001407867,0.00023037098,2.326825e-06,4.261981e-06,5.950466e-06,0_S1
c3_p042_20231011_o08,p042_20231011,42,1,3,14,0_S1,0.9997558,0.000148869,7.68235e-05,3.7492532e-06,8.133776e-06,6.593161e-06,0_S1
c3_p042_20231017_o05,p042_20231017,42,1,3,15,0_S1,0.47969154,0.013927499,0.5050414,0.0010823911,0.0002209008,3.6235462e-05,2_S5
c3_p042_20231019_o03,p042_20231019,42,1,3,15,0_S1,0.08826776,0.06108542,0.80626416,0.041013677,0.003196899,0.00017201334,2_S5
c3_p042_20231023_o04,p042_20231023,42,1,3,53,2_S5,0.13316827,0.09771199,0.7548294,0.0133639965,0.000760615,0.00016569662,2_S5
c3_p042_20231027_o06,p042_20231027,42,1,3,54,2_S5,8.9054236e-05,0.007223162,0.00972495,0.86476403,0.11807797,0.000120813704,3_S6
c3_p042_20231101_o01,p042_20231101,42,1,3,55,2_S5,0.001897643,0.044164233,0.09254658,0.8359498,0.025347106,9.463196e-05,3_S6
c3_p042_20231106_o09,p042_20231106,42,1,3,62,3_S6,5.484277e-08,1.303597e-06,2.9147855e-05,0.11827691,0.8816845,8.079806e-06,4_S7
c3_p042_20231109_o01,p042_20231109,42,1,3,68,3_S6,1.0389602e-06,0.00014090714,0.00066770584,0.8381348,0.16104946,6.0580787e-06,3_S6
c3_p042_20231120_o09,p042_20231120,42,1,3,70,4_S7,2.0288047e-07,5.945933e-06,0.00011762617,0.082738824,0.91686124,0.00027617955,4_S7
c3_p042_20231127_o06,p042_20231127,42,1,3,72,4_S7,1.9771445e-08,1.324828e-07,1.2307078e-05,5.7831356e-05,0.9996929,0.00023688884,4_S7
c3_p042_20231130_o09,p042_20231130,42,1,3,74,4_S7,3.526538e-08,1.6643658e-06,2.0675721e-05,6.3746105e-05,0.9936308,0.0062830755,4_S7
c3_p042_20231204_o05,p042_20231204,42,1,3,76,4_S7,8.2493884e-08,8.8958154e-07,2.9101835e-05,8.623477e-05,0.98318046,0.016703214,4_S7
c3_p042_20231211_o09,p042_20231211,42,1,3,80,5_S8,7.641076e-07,1.0220565e-05,0.0001167561,0.00014981559,0.9763817,0.023340663,4_S7
c3_p042_20231214_o04,p042_20231214,42,1,3,82,5_S8,2.6534306e-05,1.8323633e-05,9.567507e-05,5.7074543e-05,0.015507747,0.98429465,5_S8
c3_p042_20231218_o06,p042_20231218,42,1,3,82,5_S8,2.8962519e-05,0.0002657203,0.0015504212,0.00044311257,0.4845691,0.51314265,5_S8
c3_p042_20231227_o05,p042_20231227,42,1,3,83,5_S8,7.827417e-06,7.0716604e-05,0.00012636979,2.722533e-05,0.19126336,0.8085045,5_S8
c3_p042_20240104_o10,p042_20240104,42,1,3,84,5_S8,4.686287e-06,1.6020997e-05,5.9622314e-05,7.714946e-06,0.012600227,0.9873117,5_S8
c3_p044_20230929_o03,p044_20230929,44,1,3,13,0_S1,0.9999355,1.5627798e-05,1.2884459e-05,9.4955897e-07,1.4105781e-05,2.0954367e-05,0_S1
c3_p044_20231004_o09,p044_20231004,44,1,3,13,0_S1,0.9975781,0.0006140925,0.0016311391,2.7509815e-05,8.092141e-05,6.829907e-05,0_S1
