session,plant,fold,bbch,cls,p_0_S1,p_1_S2,p_2_S5,p_3_S6,p_4_S7,p_5_S8,pred,camera
p032_20231130,32,1,87,5_S8,7.633576577265e-08,1.0125112405249999e-08,3.673920668e-07,3.54008800928e-08,6.159760144e-05,0.999937935,5_S8,fusion
p041_20230828,41,1,14,0_S1,0.90361498,0.0087111469125,0.060693262229999996,0.0266585032875,0.0002700689075,5.204956575e-05,0_S1,fusion
p041_20230904,41,1,53,2_S5,0.11502609,0.06192427355,0.6501865975000001,0.16333293625000003,0.009432354675,9.771571674999999e-05,2_S5,fusion
p041_20230908,41,1,60,3_S6,0.003887830179,0.00557536377,0.058058679625000005,0.9267278375,0.00556958033375,0.0001806855270954525,3_S6,fusion
p041_20230921,41,1,66,3_S6,0.00011855309362500001,5.993354475e-05,0.03192044493575,0.006853307500000001,0.9607784575,0.00026928809515,4_S7,fusion
p041_20231006,41,1,72,4_S7,0.0037271330435,0.00122644299675,0.034148608,0.11817648055499999,0.8347549624999999,0.00796635541375,4_S7,fusion
p041_20231017,41,1,73,4_S7,0.0006210338295874999,0.000451693014824575,0.0031818261019999996,0.047184980292500005,0.9476312474999999,0.000929182140425,4_S7,fusion
p041_20231023,41,1,74,4_S7,1.4674530822225e-05,0.000350176046465,0.29223085426075,0.11901009188175,0.588314672,7.949408038075e-05,4_S7,fusion
p041_20231027,41,1,75,4_S7,1.080775274585e-05,4.42295744125e-05,0.2611707234695,0.021149049088,0.7142572294999999,0.00336795517975,4_S7,fusion
p041_20231101,41,1,76,4_S7,0.00010678351968249999,0.00086414874125,0.0833149362675,0.014737453420000001,0.898828325,0.00214836204625,4_S7,fusion
p041_20231106,41,1,77,4_S7,0.0029574764847614997,0.00069441060277575,0.022511579257859994,0.013161746374061499,0.95091939,0.00975536549175,4_S7,fusion
p041_20231109,41,1,78,4_S7,0.0123373634712325,0.000647738792325,0.0307332995475,0.0017948890124,0.90620111,0.0482856641675,4_S7,fusion
p041_20231120,41,1,80,5_S8,4.603731725e-05,3.161313575e-05,0.0619436433475,3.669445025e-05,0.009748873225,0.92819314,5_S8,fusion
p041_20231124,41,1,85,5_S8,2.741330455e-06,1.4689695075e-06,0.00010141758074999999,9.51381675e-06,0.0039084846735,0.9959763974999999,5_S8,fusion
p041_20231127,41,1,85,5_S8,7.140327575825e-06,2.3110637456924997e-06,0.112105132307925,0.00013596427506806753,0.0088592043345,0.8788902475,5_S8,fusion
p041_20231130,41,1,85,5_S8,3.6867637725e-06,1.43567212e-06,0.000112786128075,6.21394272875e-06,0.002423681581675,0.9974522325,5_S8,fusion
p042_20230929,42,1,13,0_S1,0.9996163924999999,7.4600827794999996e-06,5.005919185e-05,4.1147401337875e-05,0.00010689373657499999,0.00017806881524,0_S1,fusion
p042_20231004,42,1,14,0_S1,0.9997070875,4.722199685e-05,0.00019926024350000002,1.19112989865e-05,1.3166135835e-05,2.1335445410000002e-05,0_S1,fusion
p042_20231011,42,1,14,0_S1,0.9120033200000001,0.08301380664250001,0.0028038650475,0.0006502542055,0.0014259182,0.00010282119965,0_S1,fusion
p042_20231017,42,1,15,0_S1,0.34139266525,0.024110496575,0.44647571249999995,0.1803210195,0.007378493200000001,0.00032160229755,2_S5,fusion
p042_20231019,42,1,15,0_S1,0.35252910935,0.12931845575,0.49879221149999997,0.0176534396,0.0016081314407500001,9.8660039715e-05,2_S5,fusion
p042_20231023,42,1,53,2_S5,0.00523561002625,0.117485595325,0.2323136475,0.63653325,0.008349338205,8.254828268750002e-05,3_S6,fusion
p042_20231027,42,1,54,2_S5,0.01374281169104535,0.0108236329096825,0.1641978653,0.6298731225,0.18079649317375002,0.000566104580507025,3_S6,fusion
p042_20231101,42,1,55,2_S5,5.76684701675e-05,0.0026699471169999997,0.1228240707905,0.7043519650000001,0.169986531425,0.00010983822966749998,3_S6,fusion
p042_20231106,42,1,62,3_S6,4.0007220426e-06,0.0005235544823525,0.0014116364963,0.71184558,0.28595467125,0.00026055765385,3_S6,fusion
p042_20231109,42,1,68,3_S6,2.99303063375e-06,0.00043833962850000003,0.00784539373,0.77786166,0.21379611650000002,5.55128358925e-05,3_S6,fusion
p042_20231120,42,1,70,4_S7,1.1889250660749612e-05,0.00023755232406177498,0.0034797766993542503,0.193057072903,0.7999067725,0.0033069763774350005,4_S7,fusion
p042_20231127,42,1,72,4_S7,4.3581112364985495e-05,0.00012920357196652502,0.013405860145805148,0.00031741151305,0.9464341900000001,0.03966975443075,4_S7,fusion
p042_20231130,42,1,74,4_S7,2.0911734447076746e-06,2.0208644873428746e-05,0.003895031884904175,8.5644742409e-05,0.992756665,0.0032403223976650002,4_S7,fusion
p042_20231204,42,1,76,4_S7,1.7609627287500003e-05,7.40147516075e-05,0.004962685739575,0.0005266783917499999,0.814925155,0.1794938373325,4_S7,fusion
p042_20231211,42,1,80,5_S8,1.3780149664225e-07,8.217255129800001e-07,6.050220179375e-05,3.456957105655e-05,0.9984739025,0.00143006328915,4_S7,fusion
p042_20231214,42,1,82,5_S8,4.21095134125e-05,0.000220306325225,0.0036837595318500002,0.00044769521025,0.6919291425,0.303676963975,4_S7,fusion
p042_20231218,42,1,82,5_S8,1.1003707388e-05,2.1347102465e-05,0.0005181136393100001,4.633687185e-05,0.9567623000000001,0.042640878055,4_S7,fusion
p042_20231227,42,1,83,5_S8,1.1381926073000001e-05,2.1399502420000002e-05,0.0005224142966749999,1.79874165e-05,0.697157115375,0.30226970825,4_S7,fusion
p042_20240104,42,1,84,5_S8,7.6782568e-06,7.499121375e-06,0.000337660813675,2.2255293687500005e-05,0.4595893385,0.540035585,5_S8,fusion
p044_20230929,44,1,13,0_S1,0.998852065,2.140524640125e-05,0.0003876571564,0.0004989659367937501,0.00011152618319250002,0.00012837608065,0_S1,fusion
p044_20231004,44,1,13,0_S1,0.995656415,0.000304185198325,0.0039834002275,2.8713681562e-05,1.9339043709999998e-05,7.97034725e-06,0_S1,fusion
p044_20231011,44,1,15,0_S1,0.94697865,0.0083224811225,0.04045086822474999,0.00239341912125,0.0017816429882625002,7.296218818500001e-05,0_S1,fusion
p044_20231017,44,1,20,1_S2,0.350922425,0.09622641795,0.45927702332500003,0.09174656748250001,0.00176598596875,6.155853578500001e-05,2_S5,fusion
p044_20231019,44,1,51,2_S5,0.31098182757500004,0.1145843045,0.26747558,0.29885781,0.00791288186,0.000187582188425,0_S1,fusion
p044_20231023,44,1,54,2_S5,0.01402822860375,0.083958177575,0.16428819125000002,0.7288239300000001,0.008784729235,0.000116710219675,3_S6,fusion
p044_20231027,44,1,55,2_S5,4.262905830325e-05,0.0035014178666749997,0.035679142701499994,0.8474677850000001,0.113224070315,8.49310508875e-05,3_S6,fusion
p044_20231101,44,1,59,2_S5,0.00032834238816865,0.0061243181521247496,0.08094060123824999,0.61922781,0.2918932971625,0.0014855999969000525,3_S6,fusion
p044_20231106,44,1,61,3_S6,7.611666508324999e-05,7.678649212499999e-05,0.013622091309999999,0.49229831575000005,0.49299541007500003,0.0009312674138025001,4_S7,fusion
p044_20231109,44,1,68,3_S6,1.6970523525e-06,0.0002150498075,0.00357871966,0.6715511255,0.32462333007500005,3.0100748099999998e-05,3_S6,fusion
p044_20231120,44,1,70,4_S7,0.00017771647782750002,0.0006520538969,0.19677714729451248,0.0248964403125,0.7770984999999999,0.00039818440075,4_S7,fusion
p044_20231127,44,1,71,4_S7,1.4038317944999999e-06,6.1258429025e-06,6.39293933375e-05,0.024778064961675002,0.9747837425,0.00036671851575,4_S7,fusion
p044_20231130,44,1,72,4_S7,7.189690261656814e-05,0.00019606931203799247,0.008223584362607499,9.913032401749999e-05,0.9609307775,0.030478532554,4_S7,fusion
p044_20231204,44,1,72,4_S7,1.1607055610000001e-06,9.438254409e-06,0.00023146182900000002,0.003013277528475,0.9935806125,0.0031640932635,4_S7,fusion
p044_20231211,44,1,73,4_S7,2.6640822710375e-05,0.00012253590375925,0.0067956272662825,0.000425457685225,0.76130559,0.231324134075,4_S7,fusion
p044_20231214,44,1,74,4_S7,4.1857612697575e-07,3.586343167025e-06,0.00014125701023,1.9129363485e-05,0.988899565,0.01093601382,4_S7,fusion
p044_20231218,44,1,76,4_S7,3.6654152682300006e-07,8.528967798999999e-07,0.00012208348575275,5.2735823750000004e-05,0.9970791950000001,0.002744787126,4_S7,fusion
p044_20231227,44,1,79,4_S7,1.373968991575e-06,8.202258569250001e-06,0.00017799975717499997,8.7753675125e-05,0.845273195,0.15445149663000002,4_S7,fusion
p044_20240104,44,1,81,5_S8,4.278357343375e-07,7.633041787500001e-07,4.1424445927875004e-05,3.1646672475e-06,0.8053571525000001,0.1945970275,4_S7,fusion
p047_20230929,47,1,13,0_S1,0.999685505,1.0974734929749999e-05,0.0001230143094875,4.73748672272e-05,7.175037057999999e-05,6.1347320675e-05,0_S1,fusion
p047_20231004,47,1,13,0_S1,0.9997612725,3.69013739525e-05,8.770150315e-05,6.5381479605e-06,8.990303825e-06,9.859883865e-05,0_S1,fusion
p047_20231011,47,1,14,0_S1,0.9974037775,0.000134894352155,0.0023284105130999995,7.986574169100001e-05,4.4850192330625004e-05,8.20093926e-06,0_S1,fusion
p047_20231017,47,1,15,0_S1,0.7673012425,0.01833687643975,0.210934109435,0.0027515439707500003,0.00065460294215,2.16398447535e-05,0_S1,fusion
p047_20231019,47,1,15,0_S1,0.5933598525,0.0189983160025,0.38145734621250005,0.005802381865,0.0003602044389825,2.1944164605e-05,0_S1,fusion
p047_20231023,47,1,16,0_S1,0.01331589719575,0.033243249732999997,0.3315216275,0.6050197675,0.01681481444,8.4652994075e-05,3_S6,fusion
p047_20231027,47,1,17,0_S1,1.19609967108e-05,0.000480704529798515,0.00856804182815,0.79953973,0.19123648708249524,0.0001630700456168995,3_S6,fusion
p047_20231101,47,1,55,2_S5,0.0006501256104000001,0.0160371744025,0.25626856782499996,0.7168706575,0.010144579675,2.8875103075e-05,3_S6,fusion
p047_20231106,47,1,61,3_S6,0.0025931471832700004,0.020431861530174997,0.093057001295,0.86961654,0.0140205688925,0.00028090002895,3_S6,fusion
p047_20231109,47,1,65,3_S6,7.775038648250001e-05,0.0007743935020075,0.0647398134175,0.5321680225,0.40139728445,0.0008426978751469999,3_S6,fusion
p047_20231120,47,1,70,4_S7,1.286022947045e-05,3.626761590925e-05,0.008729810459557499,0.0072685532465,0.97910345,0.00484901372712125,4_S7,fusion
p047_20231127,47,1,71,4_S7,3.1106169513594504e-06,1.2585404735168649e-05,0.008338081265669582,0.10088873849816962,0.8889066425000001,0.0018507950571575002,4_S7,fusion
p047_20231130,47,1,72,4_S7,1.2294563592249998e-05,6.069433460815e-05,0.02398673381849042,0.127606770525232,0.8439070049999999,0.0044265049255,4_S7,fusion
p047_20231204,47,1,74,4_S7,5.12203029746e-07,4.256833258025e-06,0.0003437266952654265,0.015058402293832499,0.98384015,0.000752912075385,4_S7,fusion
p047_20231211,47,1,76,4_S7,1.0803067724229998e-05,7.2331752559525e-05,0.0063897125558024,0.00016163738300249998,0.89129455,0.1020710013028,4_S7,fusion
p047_20231214,47,1,78,4_S7,1.4741410201569999e-05,2.6044602233924998e-05,0.0013753130834600002,0.00050158465575,0.9904614399999999,0.00762087917125,4_S7,fusion
p047_20231218,47,1,79,4_S7,2.0180696809935734e-05,8.102336559012615e-05,0.010363269504655942,0.0001690067399975,0.9811124149999999,0.008254103429065,4_S7,fusion
p047_20231227,47,1,81,5_S8,8.920525124700001e-06,1.9873921419249996e-05,0.0056469465167475,1.849524532375e-05,0.4855648362455,0.5087409254999999,5_S8,fusion
p047_20240104,47,1,82,5_S8,1.761021305225e-06,3.1537492071e-06,7.990952567025e-06,2.6895475135000003e-06,0.0095130833325,0.99047131,5_S8,fusion
p049_20230929,49,1,13,0_S1,0.99968819,1.0601947065874999e-05,0.000148412705,8.48079176759e-05,3.0150435767375002e-05,3.785415369735e-05,0_S1,fusion
p049_20231004,49,1,13,0_S1,0.9999141275000001,7.037686812575e-06,6.979414702499999e-05,2.527753408125e-06,4.3636772605e-06,2.16840161025e-06,0_S1,fusion
p049_20231011,49,1,15,0_S1,0.99523944,0.000917525308375,0.003341552555575,0.00030121192435,0.00018835713808749998,1.1887612188999999e-05,0_S1,fusion
p049_20231017,49,1,15,0_S1,0.505162335,0.08693705211,0.37506520500000007,0.032037997,0.000685809795,0.00011163632234999999,0_S1,fusion
p049_20231019,49,1,16,0_S1,0.0878894715,0.05414399055,0.7501539625,0.0888657579,0.018744055487499998,0.00020277796537500003,2_S5,fusion
p049_20231023,49,1,20,1_S2,0.11879782974875,0.21572870269852498,0.09881501379999999,0.56546774525,0.001157329109,3.337656122245e-05,3_S6,fusion
p049_20231027,49,1,55,2_S5,2.23296845625e-06,0.00024879530099324997,0.0009543750758499999,0.734284965,0.26447591478300103,3.3754071247849e-05,3_S6,fusion
p049_20231101,49,1,60,3_S6,0.0002617799965,0.014922145224999999,0.096590754,0.6902060125,0.19769799249999997,0.000321291079,3_S6,fusion
p049_20231106,49,1,62,3_S6,0.00127098574304875,0.000834926368,0.005280370335,0.6853212824999999,0.30610572005000003,0.001186758252815,3_S6,fusion
p049_20231109,49,1,64,3_S6,0.00046561189312499995,0.00649471545,0.08222836821250001,0.42367855600000004,0.4862468125,0.00088590159275,4_S7,fusion
p049_20231120,49,1,71,4_S7,8.4512664575e-05,0.000371502522,0.013670765275,0.130807765025,0.8543833275,0.000682101,4_S7,fusion
p049_20231127,49,1,72,4_S7,3.565036003097088e-05,8.867106371765228e-05,0.007468538644068113,0.00010430738144365,0.9246198500000001,0.067682920122295,4_S7,fusion
p049_20231130,49,1,73,4_S7,0.00020339184023715874,3.239779072195e-05,0.00012195510027,0.000604383555,0.980527535,0.0185103175756,4_S7,fusion
p049_20231204,49,1,74,4_S7,7.297657315341e-07,1.70560699527e-06,0.000114987884805,0.0002629420185,0.9984262725,0.0011933182988999999,4_S7,fusion
p049_20231211,49,1,75,4_S7,1.7033353421425e-05,3.446154779425e-05,0.0005976798876435,0.01918300822526,0.9771099125,0.003057853198325,4_S7,fusion
p049_20231214,49,1,77,4_S7,1.59984885425e-06,4.619066972500001e-06,0.00022352421645999997,3.327709105e-05,0.97846065,0.02127631,4_S7,fusion
p049_20231218,49,1,78,4_S7,1.1768152484431076e-05,1.0484961559739499e-05,4.9585552465e-05,2.3140586011250002e-05,0.9897564775,0.0101485116873,4_S7,fusion
p049_20231227,49,1,79,4_S7,1.1926983076000002e-06,2.55166349e-06,0.000136814516355,3.01523555e-06,0.74315594,0.256700468,4_S7,fusion
p049_20240104,49,1,82,5_S8,1.70977303816775e-06,2.17748076917625e-06,4.9449448175199996e-05,1.321743663819806e-05,0.44483734728394,0.5550961325,5_S8,fusion
p059_20230929,59,1,13,0_S1,0.99987007,3.139764615125e-06,9.662016820000001e-05,1.88085806655e-05,7.407926774e-06,3.959070947500001e-06,0_S1,fusion
p059_20231004,59,1,13,0_S1,0.9995545325,4.285962383825e-05,0.00038535732299,7.34690176565e-06,5.286419434615e-06,4.650309692725e-06,0_S1,fusion
p059_20231011,59,1,15,0_S1,0.9853080000000001,0.003317281325,0.0109279544825,0.0004179130415,2.00911367e-05,8.753407365e-06,0_S1,fusion
p059_20231017,59,1,53,2_S5,0.1914154275,0.035372308,0.540736175,0.1510246139,0.08122163109,0.000229825160485,2_S5,fusion
p059_20231019,59,1,60,3_S6,0.03530542565825,0.03686232925,0.5302861475,0.39212776725000004,0.005409279685000001,9.053531431e-06,2_S5,fusion
p059_20231023,59,1,64,3_S6,0.007406652085,0.10538714499999999,0.39185563199999995,0.49179545,0.0035516130795,3.514341675e-06,3_S6,fusion
p059_20231027,59,1,62,3_S6,8.95916228437625e-06,0.00052514040348875,0.009465399731999998,0.9786220225,0.0113773952105925,1.0621947280190001e-06,3_S6,fusion
p059_20231101,59,1,65,3_S6,0.0007081332357499999,0.015486697232499999,0.1730389715,0.7123103375000001,0.09804417812499999,0.000411659036265,3_S6,fusion
p059_20231106,59,1,70,4_S7,6.14796879175e-06,0.00052765030963,0.007882080398045,0.530636063675,0.46086174425000004,8.631039747500001e-05,3_S6,fusion
p059_20231109,59,1,71,4_S7,9.98797827825e-05,0.00024609672075,0.034561354909999994,0.6809078125,0.28413265125,5.2224411000000004e-05,3_S6,fusion
p059_20231120,59,1,72,4_S7,2.1502718135e-06,7.9440557335e-05,0.000524322008525,0.020281458392,0.9778922625,0.001220383742,4_S7,fusion
p059_20231127,59,1,74,4_S7,7.0210618925e-06,4.5436392975e-05,0.0025691339856750003,0.01054158502,0.982444675,0.0043921117870000005,4_S7,fusion
p059_20231130,59,1,75,4_S7,1.629472345675e-05,0.00015153074670150004,0.01307054505845,0.000922201239,0.9784162125,0.007423194435000001,4_S7,fusion
p059_20231204,59,1,76,4_S7,1.65042407155e-05,4.3896057490000005e-05,0.02270959573045,0.00043271904,0.972950725,0.0038465789962500003,4_S7,fusion
p059_20231211,59,1,77,4_S7,2.7619746265450004e-05,0.00010613460896125001,0.0037741286337449995,0.0034958320197,0.987282675,0.005313649062499999,4_S7,fusion
p059_20231214,59,1,78,4_S7,3.3602617375e-06,6.782425555e-06,9.755398358999998e-05,2.1443707575e-05,0.9873464475,0.0125243733,4_S7,fusion
p059_20231218,59,1,79,4_S7,9.95545976825e-06,2.4097110537500004e-05,0.004092866015675,6.14816914675e-05,0.7599994925000001,0.23581212175,4_S7,fusion
p059_20231227,59,1,81,5_S8,3.5458914081e-06,1.2722077575e-05,0.000124008123,3.087487325e-05,0.53908518,0.46074367365,4_S7,fusion
p059_20240104,59,1,83,5_S8,2.5778306785e-06,4.585615985e-06,7.0421798875e-05,9.627879325e-06,0.43193213,0.567980685,5_S8,fusion
p073_20231006,73,1,13,0_S1,0.9982073924999999,0.0002504088064346,0.00034057021742500004,0.0010885432353229,5.7870736205e-05,5.52234140125e-05,0_S1,fusion
p073_20231011,73,1,13,0_S1,0.9996615,3.89065286125e-05,0.00019369871274999999,2.160529491175e-05,5.7015993785e-05,2.724600824e-05,0_S1,fusion
p073_20231017,73,1,13,0_S1,0.9997690875,2.5589134285000002e-05,0.00019394924525,7.525518345e-06,2.7174304001499996e-06,1.1199189074999999e-06,0_S1,fusion
p073_20231019,73,1,13,0_S1,0.9956348625,0.003056066335668,0.00118574499796,5.6629538170125e-05,4.467820655403e-05,2.206459886575e-05,0_S1,fusion
p073_20231023,73,1,14,0_S1,0.984643435,0.0008645512762500001,0.0144378583415,4.6023248075e-05,4.946808875e-06,3.2642305325e-06,0_S1,fusion
p073_20231027,73,1,51,2_S5,0.2487969425,0.33547717825,0.38978151875,0.023114837425,0.0023242153549999996,0.0005053185735,2_S5,fusion
p073_20231101,73,1,53,2_S5,0.0046401354,0.0321363586825,0.922060215,0.035806525655,0.0053264517315,3.0373971540000002e-05,2_S5,fusion
p073_20231106,73,1,69,3_S6,2.4717638765e-05,0.0008656178739249999,0.0765465501275,0.903828315,0.018579125125,0.00015571452600999998,3_S6,fusion
p073_20231109,73,1,70,4_S7,0.0001664233446325,0.0020838893915425,0.10094195476175,0.55880018465,0.33669711365,0.0013103959480499998,3_S6,fusion
p073_20231120,73,1,71,4_S7,5.380210331875e-07,1.0659513944575e-05,0.0004971961953475,0.0424935459,0.9567977,0.00020037822548175002,4_S7,fusion
p073_20231127,73,1,72,4_S7,7.531607862499999e-06,3.3510431875e-05,0.00069373778875,0.01623368441,0.981331745,0.0016998259675000001,4_S7,fusion
p073_20231130,73,1,75,4_S7,0.0014900162275,0.0007704590350000001,0.0490098631675,0.009184646625,0.5842855875,0.3552594,4_S7,fusion
p073_20231204,73,1,76,4_S7,0.000227814035,0.0007611828202500001,0.0022169120524999997,0.060200703999999994,0.914042985,0.022550365425,4_S7,fusion
p073_20231211,73,1,77,4_S7,3.4429789641425e-05,1.02526160945e-05,9.21019614575e-05,0.0131985807621125,0.9862357,0.0004289512575,4_S7,fusion
p073_20231214,73,1,78,4_S7,0.0003486733978875,9.690034175750001e-05,0.00016112265947499998,0.00108327937535,0.9836330000000001,0.0146770608235,4_S7,fusion
p073_20231218,73,1,79,4_S7,8.894427066800001e-06,5.2737728791e-05,7.3291027242e-05,0.0001579266202375,0.997712275,0.001994832844,4_S7,fusion
p073_20231227,73,1,79,4_S7,1.3289157174749999e-05,2.4469461689999998e-05,0.0003824493550705,6.178297221099999e-05,0.994627495,0.004890529175,4_S7,fusion
p073_20240115,73,1,84,5_S8,1.5400421382500001e-06,6.3580247215e-07,1.3853277125e-06,5.99223622875e-07,0.000264530661,0.9997313325,5_S8,fusion
p073_20240119,73,1,85,5_S8,1.0714682340287499e-05,1.837595966255965e-05,3.5308293221775e-05,3.6924506152025602e-06,0.000146008332924,0.9997859,5_S8,fusion
p073_20240126,73,1,86,5_S8,8.1094130435e-07,6.08530169827575e-07,4.605481546350001e-06,2.2044749424486752e-07,0.000150091874484,0.9998437,5_S8,fusion
p077_20231006,77,1,13,0_S1,0.9986813525,0.000204467043248875,0.0001651911535,0.0008312544656302501,5.843174063625e-05,5.934914179e-05,0_S1,fusion
p077_20231011,77,1,13,0_S1,0.99974169,2.4993732114499998e-05,0.000163980677525,2.3716784923499998e-05,3.4034102662499995e-05,1.159373656e-05,0_S1,fusion
p077_20231017,77,1,13,0_S1,0.9993180825,1.46380354775e-05,0.0006419975305,1.7792203162e-05,4.5670305500000006e-06,2.931304095e-06,0_S1,fusion
p077_20231019,77,1,14,0_S1,0.99726089,0.0009588567580250001,0.00122765042325,0.00013157012937,0.000204900835675,0.00021607389917500003,0_S1,fusion
p077_20231023,77,1,20,1_S2,0.9945578974999999,0.00022100023447500002,0.004163740680000001,0.0007978462356182501,0.00023822829823,2.1276954507499998e-05,0_S1,fusion
p077_20231027,77,1,53,2_S5,0.516884381,0.06490305332,0.4109173025,0.0058132204175,0.0014303709664425,5.1630621075e-05,0_S1,fusion
p077_20231101,77,1,55,2_S5,0.00871035625075,0.021289494279999998,0.7868563725,0.181049374,0.00206716974125,2.721513719625e-05,2_S5,fusion
p077_20231106,77,1,60,3_S6,8.001218652500001e-06,0.00042663852444999994,0.019593312612499997,0.9747704625,0.00518960435,1.1986025470400002e-05,3_S6,fusion
p077_20231109,77,1,69,3_S6,0.00015784182661199997,0.003529192300925,0.06003855865475,0.910394395,0.025783837085000004,9.618596984974999e-05,3_S6,fusion
p077_20231120,77,1,70,4_S7,2.6444186582750003e-05,0.0006107285951175,0.03904608372125,0.45994173075,0.496315182,0.004059861442802499,4_S7,fusion
p077_20231127,77,1,73,4_S7,4.6442335810299995e-06,2.8540487693250003e-05,0.0005886738904,0.028781808500499998,0.9688814149999999,0.001714885705,4_S7,fusion
p077_20231130,77,1,75,4_S7,7.480025115e-06,2.3769568525000002e-05,0.00577842928135,0.00582378890475,0.9836459325,0.0047205845525000005,4_S7,fusion
p077_20231204,77,1,76,4_S7,5.518062755e-05,0.000147200542,0.0009336334125,0.05803304241,0.9389297625,0.0019011326255000001,4_S7,fusion
p077_20231211,77,1,77,4_S7,2.61566325575e-07,3.8911254749999995e-07,2.01210325875e-05,0.002118841052575,0.9976382425,0.00022208901574999999,4_S7,fusion
p077_20231214,77,1,78,4_S7,2.3086295565e-06,1.637387268e-05,0.000458410386675,0.0031521242145375002,0.994329235,0.0020415856425000005,4_S7,fusion
p077_20231218,77,1,79,4_S7,1.8696151904500001e-06,5.16223324025e-06,1.6433102193999997e-05,6.4601975525e-05,0.998560425,0.00135152255,4_S7,fusion
p077_20231227,77,1,79,4_S7,2.8253676929942502e-05,1.7424882399375e-05,0.00056326399056875,4.4635901415e-05,0.7715250925,0.22782133551,4_S7,fusion
p077_20240115,77,1,81,5_S8,3.918263943625e-05,2.37941523025e-05,0.0006659980556249999,1.55694992625e-05,0.148694495145,0.8505609550000001,5_S8,fusion
p077_20240119,77,1,84,5_S8,5.2043748592499995e-08,1.0986947797312501e-07,3.1166148690000004e-06,1.6742858179985e-07,0.00029693138160000003,0.9996996524999999,5_S8,fusion
p077_20240126,77,1,88,5_S8,8.18281545e-08,6.912966037500001e-08,6.484756542500001e-07,3.158488226375e-06,0.249248569836425,0.75074748905,5_S8,fusion
p078_20231006,78,1,13,0_S1,0.997366995,0.000345144709875,0.000323280124,0.00163802327820925,0.0001353441389825,0.0001911718927375,0_S1,fusion
p078_20231011,78,1,13,0_S1,0.9997593025,3.36883319035e-05,0.000128223518075,4.2864619590025e-05,1.9890985834e-05,1.60332404525e-05,0_S1,fusion
p078_20231017,78,1,13,0_S1,0.999509965,3.33331775e-05,0.00039448714,9.688640075e-06,3.63115210429e-05,1.6259309993e-05,0_S1,fusion
p078_20231019,78,1,14,0_S1,0.9949754725,0.0017992651025,0.0028917034499999997,0.000227834179325,7.30975895e-05,3.264269925e-05,0_S1,fusion
p078_20231023,78,1,51,2_S5,0.9426457775,0.01767837174,0.038973238959999996,0.00052683413875,0.00014449283752499998,3.13017227375e-05,0_S1,fusion
p078_20231027,78,1,53,2_S5,0.35680502475,0.1786721267075,0.4451637925,0.0163467208325,0.0027468497142500003,0.00026547954925,2_S5,fusion
p078_20231101,78,1,60,3_S6,0.0016037481633125,0.0134416053035,0.8292287374999999,0.139237783325,0.016408630081000002,7.952793234574999e-05,2_S5,fusion
p078_20231106,78,1,63,3_S6,2.0117213459533415e-06,0.0005549622483075917,0.0021810083002205575,0.9926808025,0.0045730137273000005,8.160380578500654e-06,3_S6,fusion
p078_20231109,78,1,70,4_S7,4.1518435306175e-05,0.003920772751225,0.0267690828575,0.8629547949999999,0.10590710325,0.00040671324354250003,3_S6,fusion
p078_20231120,78,1,71,4_S7,1.4204130875e-05,0.000566150618,0.00427871732125,0.25801173,0.7364472550000001,0.0006819522982500001,4_S7,fusion
p078_20231127,78,1,72,4_S7,5.421395675000001e-07,8.709432875e-06,2.4716600774999998e-05,0.002162650875,0.9943050825,0.00349827856515,4_S7,fusion
p078_20231130,78,1,74,4_S7,3.12977254099125e-05,0.00013135582872375,0.022915039396304248,0.0029629129354750003,0.972550875,0.0014085582964249999,4_S7,fusion
p078_20231204,78,1,76,4_S7,3.014914023e-06,1.94436716625e-05,0.00016907005749,0.007972908535,0.99029591,0.00153968301215,4_S7,fusion
p078_20231211,78,1,78,4_S7,5.439707109e-07,7.884711441499999e-06,0.0004411340925295,0.00020278762570749998,0.9982378125,0.001109856795175,4_S7,fusion
p078_20231214,78,1,79,4_S7,1.43358784625e-07,3.954615168e-06,6.040956890999999e-06,0.0021984873927500003,0.9955161699999999,0.0022752174135900003,4_S7,fusion
p078_20231218,78,1,79,4_S7,1.647798945e-06,2.7163613575000003e-05,1.452629135e-05,0.00037304455505000005,0.9720071225,0.0275765331075,4_S7,fusion
p078_20231227,78,1,79,4_S7,7.318956125e-07,3.3585362337500004e-06,1.01637650725e-05,2.4093036e-05,0.9976797424999999,0.0022818671075,4_S7,fusion
p078_20240115,78,1,83,5_S8,3.3125568425125e-05,0.000171933333714,0.00085720919727,8.0262500386375e-05,0.20095170812000002,0.79790571,5_S8,fusion
p078_20240119,78,1,84,5_S8,8.065340586837501e-10,1.3322336852398049e-09,5.0440839680262496e-08,9.314256962742163e-09,1.8323225033975e-06,0.9999981250000001,5_S8,fusion
p078_20240126,78,1,89,5_S8,4.32044643189e-07,3.054800739419425e-07,1.4156998680819999e-05,4.0433638165132495e-08,0.00068516881586,0.9992999175,5_S8,fusion
p083_20231128,83,1,68,3_S6,0.0005941239622935001,0.001978156329235,0.01541259715655,0.73057645,0.22327072065500003,0.028167914189055003,3_S6,fusion
p083_20231130,83,1,69,3_S6,1.6645717120000003e-05,0.000209095516925,0.0008393455771249999,0.9482645,0.0494352935,0.0012351418931925,3_S6,fusion
p083_20231204,83,1,70,4_S7,0.00037894019000000003,0.0007413953500000001,0.004318856975,0.38214039250000004,0.6028362274999999,0.009584134434,4_S7,fusion
